name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
Discoshock	1	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	0DIALLPiB2Qo8KvWOnfCDy	0.693	0.484	7	-14.442	1	0.0514	0.0883	0.00811	0.128	0.787	100.509	225620	4	spotify:track:0DIALLPiB2Qo8KvWOnfCDy	https://api.spotify.com/v1/audio-analysis/0DIALLPiB2Qo8KvWOnfCDy
Toda la gente	2	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	550O6pAkqcrexmFCxko0UG	0.709	0.283	1	-18.428	1	0.213	0.317	0.215	0.103	0.457	108.668	159451	4	spotify:track:550O6pAkqcrexmFCxko0UG	https://api.spotify.com/v1/audio-analysis/550O6pAkqcrexmFCxko0UG
Judy disfrazada	3	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	3nFV87zAEFcObN47kFJtaC	0.459	0.372	3	-15.12	1	0.0858	0.277	0.000173	0.225	0.859	165.432	131056	4	spotify:track:3nFV87zAEFcObN47kFJtaC	https://api.spotify.com/v1/audio-analysis/3nFV87zAEFcObN47kFJtaC
Toma rock and roll	4	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	68a2aTcEQF1evuGm8o4AGQ	0.32	0.888	0	-13.086	1	0.0933	0.408	0.893	0.198	0.107	79.232	148219	4	spotify:track:68a2aTcEQF1evuGm8o4AGQ	https://api.spotify.com/v1/audio-analysis/68a2aTcEQF1evuGm8o4AGQ
¿No te sobra una moneda?	5	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	1QYBbZIUkKd8aiXGuBqTnP	0.403	0.66	2	-12.584	1	0.0366	0.559	0.0497	0.777	0.549	135.849	252578	4	spotify:track:1QYBbZIUkKd8aiXGuBqTnP	https://api.spotify.com/v1/audio-analysis/1QYBbZIUkKd8aiXGuBqTnP
Variaciones sobre el paso del elefantito	6	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	2mpmdGyRWWD9aEYGoScBPH	0.752	0.332	2	-14.388	1	0.19	0.0772	0.703	0.123	0.896	116.566	171677	4	spotify:track:2mpmdGyRWWD9aEYGoScBPH	https://api.spotify.com/v1/audio-analysis/2mpmdGyRWWD9aEYGoScBPH
El cha cha cha	7	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	1sGI7kT5cLK3ezyMXgnUA6	0.383	0.45	0	-14.085	1	0.0526	0.257	0.000219	0.107	0.251	67.452	222130	4	spotify:track:1sGI7kT5cLK3ezyMXgnUA6	https://api.spotify.com/v1/audio-analysis/1sGI7kT5cLK3ezyMXgnUA6
Sono io	8	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	53lNYMGvqyXTnzwexToxDO	0.452	0.438	7	-20.067	1	0.101	0.66	0.855	0.127	0.492	116.172	161489	4	spotify:track:53lNYMGvqyXTnzwexToxDO	https://api.spotify.com/v1/audio-analysis/53lNYMGvqyXTnzwexToxDO
La hija del coronel	9	1	4aiJGp6rxbWZapNexjWIvt	Billy Bond and The Jets	Billy Bond and The Jets	3tC2OYm6AiNsEM48GcYcbE	0.453	0.357	9	-17.085	1	0.535	0.372	3.72e-06	0.108	0.833	189.653	187899	4	spotify:track:3tC2OYm6AiNsEM48GcYcbE	https://api.spotify.com/v1/audio-analysis/3tC2OYm6AiNsEM48GcYcbE
Nos Siguen Pegando Abajo	1	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	4VikOud5ZmdmHH6h7uQeDB	0.655	0.894	2	-7.696	1	0.0994	0.0271	0.0684	0.0414	0.785	152.354	206720	4	spotify:track:4VikOud5ZmdmHH6h7uQeDB	https://api.spotify.com/v1/audio-analysis/4VikOud5ZmdmHH6h7uQeDB
No Soy Un Extraño	2	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	5f3EtD85N6tTekD3HVja4j	0.7	0.707	7	-9.896	0	0.0305	0.288	0.0166	0.325	0.641	117.183	195733	4	spotify:track:5f3EtD85N6tTekD3HVja4j	https://api.spotify.com/v1/audio-analysis/5f3EtD85N6tTekD3HVja4j
Dos Cero Uno	3	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	1JR6i97DVXhvUHyROnUdVF	0.722	0.511	5	-10.442	1	0.196	0.693	0.00659	0.0595	0.553	175.054	128493	4	spotify:track:1JR6i97DVXhvUHyROnUdVF	https://api.spotify.com/v1/audio-analysis/1JR6i97DVXhvUHyROnUdVF
Nuevos Trapos	4	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	0eChv3249vAoIl9oVlDPSP	0.693	0.674	3	-7.935	1	0.0329	0.00776	0.00588	0.114	0.906	131.317	245040	4	spotify:track:0eChv3249vAoIl9oVlDPSP	https://api.spotify.com/v1/audio-analysis/0eChv3249vAoIl9oVlDPSP
Bancate Ese Defecto	5	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	5SoJgMbosyJLHLk7ThuFmr	0.528	0.738	7	-8.569	1	0.0476	0.307	0.244	0.107	0.702	183.81	294987	4	spotify:track:5SoJgMbosyJLHLk7ThuFmr	https://api.spotify.com/v1/audio-analysis/5SoJgMbosyJLHLk7ThuFmr
No Me Dejan Salir	6	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	6P6rudfmKr7FyArdyEs0Mk	0.72	0.784	0	-7.905	1	0.103	0.075	0.108	0.0482	0.963	162.362	263200	4	spotify:track:6P6rudfmKr7FyArdyEs0Mk	https://api.spotify.com/v1/audio-analysis/6P6rudfmKr7FyArdyEs0Mk
Los Dinosaurios	7	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	3VCKdfJAL8DTDlwZw5O6Ik	0.415	0.621	5	-6.519	1	0.0337	0.741	0.00111	0.134	0.386	83.43	208093	4	spotify:track:3VCKdfJAL8DTDlwZw5O6Ik	https://api.spotify.com/v1/audio-analysis/3VCKdfJAL8DTDlwZw5O6Ik
Plateado Sobre Plateado (Huellas En El Mar)	8	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	1zzhZAlwmdoJYhMqfL7EIj	0.647	0.652	9	-9.244	0	0.0389	0.225	0.00585	0.101	0.359	133.298	298307	4	spotify:track:1zzhZAlwmdoJYhMqfL7EIj	https://api.spotify.com/v1/audio-analysis/1zzhZAlwmdoJYhMqfL7EIj
Ojos De Video Tape	9	1	3OyBf97NOuJjhEpQHY920H	Clics Modernos	Charly García	6BqgYMoeuiXk3buXaDvfGm	0.496	0.458	5	-10.069	1	0.026	0.673	0.00145	0.413	0.306	105.583	215493	4	spotify:track:6BqgYMoeuiXk3buXaDvfGm	https://api.spotify.com/v1/audio-analysis/6BqgYMoeuiXk3buXaDvfGm
No Toquen	1	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	7lpSDtQDfHgfOmggQv8mik	0.528	0.579	9	-11.119	1	0.0279	0.00034	0.719	0.37	0.635	146.832	209560	4	spotify:track:7lpSDtQDfHgfOmggQv8mik	https://api.spotify.com/v1/audio-analysis/7lpSDtQDfHgfOmggQv8mik
Zocacola	2	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	0yAChuncahvimREBFSCIIP	0.553	0.31	5	-17.924	1	0.031	0.132	0.0361	0.162	0.353	167.626	167067	4	spotify:track:0yAChuncahvimREBFSCIIP	https://api.spotify.com/v1/audio-analysis/0yAChuncahvimREBFSCIIP
Fanky	3	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	5iVRdHAUDp3cW2I8d6czBS	0.759	0.589	0	-12.313	1	0.0398	0.000566	0.62	0.0682	0.583	111.148	284733	4	spotify:track:5iVRdHAUDp3cW2I8d6czBS	https://api.spotify.com/v1/audio-analysis/5iVRdHAUDp3cW2I8d6czBS
No Me Veras En El Subte	4	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	5Tw7AoBFXanHhHEAKPIZBs	0.332	0.218	7	-15.611	0	0.0326	0.0165	0.518	0.104	0.0673	116.282	305000	4	spotify:track:5Tw7AoBFXanHhHEAKPIZBs	https://api.spotify.com/v1/audio-analysis/5Tw7AoBFXanHhHEAKPIZBs
Ella Es Bailarina	5	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	42Aqk2hUNde8UCzegsrWJy	0.684	0.73	10	-11.999	1	0.0643	0.00513	0.00279	0.105	0.869	164.818	177867	4	spotify:track:42Aqk2hUNde8UCzegsrWJy	https://api.spotify.com/v1/audio-analysis/42Aqk2hUNde8UCzegsrWJy
Anhedonia	6	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	09MPjASnrLwo4ejyNz56Rv	0.595	0.366	4	-17.745	0	0.0389	0.0376	0.698	0.616	0.346	158.981	263200	4	spotify:track:09MPjASnrLwo4ejyNz56Rv	https://api.spotify.com/v1/audio-analysis/09MPjASnrLwo4ejyNz56Rv
Suicida	7	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	04ssCfJJYy9nV60weLJUZh	0.706	0.57	0	-13.444	1	0.0371	0.0838	0.00536	0.199	0.737	99.184	196040	4	spotify:track:04ssCfJJYy9nV60weLJUZh	https://api.spotify.com/v1/audio-analysis/04ssCfJJYy9nV60weLJUZh
Fantasy	8	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	3wOuXyBZaIF7b8IVzQy7y8	0.6	0.449	5	-14.068	1	0.0328	0.00117	0.00984	0.0874	0.238	112.818	182627	4	spotify:track:3wOuXyBZaIF7b8IVzQy7y8	https://api.spotify.com/v1/audio-analysis/3wOuXyBZaIF7b8IVzQy7y8
A Punto De Caer	9	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	52Y8qdzbLAnHJqoQ8UAYp8	0.62	0.187	7	-19.107	1	0.0304	0.0897	0.275	0.0414	0.166	83.148	183373	4	spotify:track:52Y8qdzbLAnHJqoQ8UAYp8	https://api.spotify.com/v1/audio-analysis/52Y8qdzbLAnHJqoQ8UAYp8
Shisyastanaman	10	1	7150qYQFyVskNOFtw5oCPr	Como Conseguir Chicas	Charly García	03gSTaQeHqlmQr5C26gPYb	0.651	0.341	4	-15.305	1	0.0243	0.0141	0.312	0.087	0.36	99.328	270200	4	spotify:track:03gSTaQeHqlmQr5C26gPYb	https://api.spotify.com/v1/audio-analysis/03gSTaQeHqlmQr5C26gPYb
Cerca De La Revolución	1	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	2BA8DWfjstSO3HEm6vLcQu	0.676	0.917	2	-7.293	1	0.0572	0.195	3.07e-06	0.276	0.736	112.613	282227	4	spotify:track:2BA8DWfjstSO3HEm6vLcQu	https://api.spotify.com/v1/audio-analysis/2BA8DWfjstSO3HEm6vLcQu
Piano Bar	2	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	1x0fqqM35ileHoxDC6IEpm	0.521	0.649	0	-9.071	1	0.0388	0.0417	0.0131	0.106	0.11	116.292	297733	4	spotify:track:1x0fqqM35ileHoxDC6IEpm	https://api.spotify.com/v1/audio-analysis/1x0fqqM35ileHoxDC6IEpm
No Me Dejan Salir	3	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	2RWrmz4fBgjC8m804P4E0J	0.721	0.803	0	-7.882	1	0.101	0.0785	0.125	0.0385	0.962	162.317	263293	4	spotify:track:2RWrmz4fBgjC8m804P4E0J	https://api.spotify.com/v1/audio-analysis/2RWrmz4fBgjC8m804P4E0J
No Llores Por Mí, Argentina	4	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	3iX2vy2WLPmQ9vsuZWTmFb	0.466	0.84	0	-6.582	1	0.0418	0.0857	1.27e-05	0.318	0.962	145.984	205907	4	spotify:track:3iX2vy2WLPmQ9vsuZWTmFb	https://api.spotify.com/v1/audio-analysis/3iX2vy2WLPmQ9vsuZWTmFb
Inconsciente Colectivo	5	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	7nP3UkswQXsoYi0Wm32ApT	0.721	0.369	7	-9.638	1	0.0503	0.566	1.39e-05	0.0727	0.339	92.973	235813	4	spotify:track:7nP3UkswQXsoYi0Wm32ApT	https://api.spotify.com/v1/audio-analysis/7nP3UkswQXsoYi0Wm32ApT
Demoliendo Hoteles	6	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	2r3LFdBGHq5zDC5LHXIgEr	0.606	0.695	10	-8.242	0	0.065	0.00405	0	0.0734	0.403	78.749	137973	4	spotify:track:2r3LFdBGHq5zDC5LHXIgEr	https://api.spotify.com/v1/audio-analysis/2r3LFdBGHq5zDC5LHXIgEr
Tuve Tu Amor	7	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	6qOMNicWusGVj1gxAsYCTw	0.724	0.76	7	-9.095	1	0.0311	0.127	0.00205	0.297	0.513	116.429	212173	4	spotify:track:6qOMNicWusGVj1gxAsYCTw	https://api.spotify.com/v1/audio-analysis/6qOMNicWusGVj1gxAsYCTw
Yo No Quiero Volverme Tan Loco	8	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	53CiQVc4STl3kWrhTyyfym	0.698	0.713	2	-9.469	1	0.144	0.243	0	0.167	0.58	118.749	311987	4	spotify:track:53CiQVc4STl3kWrhTyyfym	https://api.spotify.com/v1/audio-analysis/53CiQVc4STl3kWrhTyyfym
No Soy Un Extraño	9	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	0kIQySIfoPG5LGYCipenE3	0.7	0.704	7	-9.812	0	0.0297	0.31	0.0282	0.313	0.642	117.175	194853	4	spotify:track:0kIQySIfoPG5LGYCipenE3	https://api.spotify.com/v1/audio-analysis/0kIQySIfoPG5LGYCipenE3
Hablando A Tu Corazón	10	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	5A7Ddt0YQ8ZsZ0xancbHzz	0.64	0.818	9	-7.609	1	0.0801	0.141	0.000223	0.06	0.548	117.657	311160	4	spotify:track:5A7Ddt0YQ8ZsZ0xancbHzz	https://api.spotify.com/v1/audio-analysis/5A7Ddt0YQ8ZsZ0xancbHzz
Dos Cero Uno	11	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	5fcD5aBsdQsQVBeDJ7btHS	0.714	0.516	5	-10.337	1	0.128	0.662	0.00874	0.0674	0.627	174.947	131227	4	spotify:track:5fcD5aBsdQsQVBeDJ7btHS	https://api.spotify.com/v1/audio-analysis/5fcD5aBsdQsQVBeDJ7btHS
Vos También Estabas Verde	12	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	7EqF5witHxXoSWUsOgZZJJ	0.364	0.335	7	-9.037	1	0.0389	0.773	5.88e-06	0.114	0.191	112.508	186760	4	spotify:track:7EqF5witHxXoSWUsOgZZJJ	https://api.spotify.com/v1/audio-analysis/7EqF5witHxXoSWUsOgZZJJ
Raros Peinados Nuevos	13	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	0DdFbd9k0ilGeYy60jziE3	0.802	0.683	7	-8.859	0	0.0348	0.185	0.00229	0.0523	0.749	111.186	216520	4	spotify:track:0DdFbd9k0ilGeYy60jziE3	https://api.spotify.com/v1/audio-analysis/0DdFbd9k0ilGeYy60jziE3
Total Interferencia	14	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	1eZ62EZjX7jazocXstbpjD	0.477	0.456	10	-9.76	1	0.0288	0.522	0.0539	0.0813	0.118	75.804	301373	4	spotify:track:1eZ62EZjX7jazocXstbpjD	https://api.spotify.com/v1/audio-analysis/1eZ62EZjX7jazocXstbpjD
Cómo Me Gustaría Ser Negro	15	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	00eLH9fugX16wYKJJv1WvR	0.439	0.784	7	-8.089	1	0.0542	0.00303	0.000178	0.0995	0.276	97.141	201920	4	spotify:track:00eLH9fugX16wYKJJv1WvR	https://api.spotify.com/v1/audio-analysis/00eLH9fugX16wYKJJv1WvR
Nuevos Trapos	16	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	6DOhjatlUDN5YQME6KxqwX	0.691	0.673	3	-7.852	1	0.0334	0.00843	0.008	0.11	0.909	131.309	247120	4	spotify:track:6DOhjatlUDN5YQME6KxqwX	https://api.spotify.com/v1/audio-analysis/6DOhjatlUDN5YQME6KxqwX
Peluca Telefónica	17	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	4dnI0AgaiLj6JYCuqpRB8b	0.77	0.775	0	-8.602	1	0.0804	0.223	5.83e-05	0.0987	0.891	139.858	299600	4	spotify:track:4dnI0AgaiLj6JYCuqpRB8b	https://api.spotify.com/v1/audio-analysis/4dnI0AgaiLj6JYCuqpRB8b
No Se Va A Llamar Mi Amor	18	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	00QmsoTV1zSUuPyp7BcbUK	0.559	0.965	2	-7.367	1	0.09	0.132	0	0.0887	0.376	128.087	132600	4	spotify:track:00QmsoTV1zSUuPyp7BcbUK	https://api.spotify.com/v1/audio-analysis/00QmsoTV1zSUuPyp7BcbUK
Pubis Angelical	19	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	04Daj9pp8McEaogKHwYThT	0.299	0.244	10	-10.474	1	0.0324	0.441	0.596	0.11	0.0579	56.803	149280	4	spotify:track:04Daj9pp8McEaogKHwYThT	https://api.spotify.com/v1/audio-analysis/04Daj9pp8McEaogKHwYThT
Canción De Alicia En El País	20	1	3Tawntohn1YVK9kYKQXw0H	Cuarenta Obras Fundamentales (Volumen 1)	Charly García	3b4vt3rPnFq9xX8HBJ4C5A	0.462	0.466	9	-10.364	1	0.0719	0.736	0.000405	0.303	0.203	114.432	261547	4	spotify:track:3b4vt3rPnFq9xX8HBJ4C5A	https://api.spotify.com/v1/audio-analysis/3b4vt3rPnFq9xX8HBJ4C5A
Nos Siguen Pegando Abajo	1	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	5xdT5WCkY61tVu5NH2jY5m	0.651	0.905	2	-7.691	1	0.0899	0.0307	0.0521	0.0595	0.793	152.337	208880	4	spotify:track:5xdT5WCkY61tVu5NH2jY5m	https://api.spotify.com/v1/audio-analysis/5xdT5WCkY61tVu5NH2jY5m
Los Dinosaurios	2	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3RaoyjVKcsxbJhfT2DGCwT	0.429	0.602	5	-6.509	1	0.0322	0.756	0.00179	0.114	0.395	83.824	207933	4	spotify:track:3RaoyjVKcsxbJhfT2DGCwT	https://api.spotify.com/v1/audio-analysis/3RaoyjVKcsxbJhfT2DGCwT
Rezo Por Vos	3	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	2AN1NVeEhp6x5vJSGzl0Fn	0.646	0.8	0	-7.839	1	0.03	0.0392	0.00454	0.512	0.535	121.622	204507	4	spotify:track:2AN1NVeEhp6x5vJSGzl0Fn	https://api.spotify.com/v1/audio-analysis/2AN1NVeEhp6x5vJSGzl0Fn
Peperina	4	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	6OQjatrGWW6Qn8d8UwsDFk	0.604	0.471	0	-9.519	1	0.0295	0.369	0.015	0.0749	0.248	111.49	221013	4	spotify:track:6OQjatrGWW6Qn8d8UwsDFk	https://api.spotify.com/v1/audio-analysis/6OQjatrGWW6Qn8d8UwsDFk
Canción De Dos Por Tres	5	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3Cb2RbouYSVwXCqUtObaPU	0.586	0.373	4	-9.354	0	0.0326	0.0291	0.107	0.157	0.153	122.87	246800	4	spotify:track:3Cb2RbouYSVwXCqUtObaPU	https://api.spotify.com/v1/audio-analysis/3Cb2RbouYSVwXCqUtObaPU
No Bombardeen Buenos Aires	6	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	5uAPIaJgTVMvdTetd5WeM5	0.729	0.766	7	-8.11	1	0.155	0.0618	0.00235	0.231	0.859	99.803	243253	4	spotify:track:5uAPIaJgTVMvdTetd5WeM5	https://api.spotify.com/v1/audio-analysis/5uAPIaJgTVMvdTetd5WeM5
Canción Para Mi Muerte	7	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	1dNV3tqYMJirOkGTFIbs6F	0.456	0.529	7	-6.966	1	0.0326	0.224	0	0.363	0.263	107.264	246333	4	spotify:track:1dNV3tqYMJirOkGTFIbs6F	https://api.spotify.com/v1/audio-analysis/1dNV3tqYMJirOkGTFIbs6F
Yendo De La Cama Al Living	8	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3IwQJDoMyWIRItTwUTBaeF	0.658	0.433	7	-9.431	0	0.189	0.368	0.000291	0.13	0.588	80.113	283760	4	spotify:track:3IwQJDoMyWIRItTwUTBaeF	https://api.spotify.com/v1/audio-analysis/3IwQJDoMyWIRItTwUTBaeF
Ojos De Video Tape	9	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7yOY8qrOMxWrzl0yc3rEYX	0.452	0.46	5	-10.214	1	0.026	0.715	0.000742	0.228	0.327	105.56	217853	4	spotify:track:7yOY8qrOMxWrzl0yc3rEYX	https://api.spotify.com/v1/audio-analysis/7yOY8qrOMxWrzl0yc3rEYX
Cómo Mata El Viento Norte	10	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	1KPh2nXQO6bW2b8E42qaEB	0.445	0.643	0	-7.056	1	0.0845	0.412	0	0.123	0.225	125.617	171667	5	spotify:track:1KPh2nXQO6bW2b8E42qaEB	https://api.spotify.com/v1/audio-analysis/1KPh2nXQO6bW2b8E42qaEB
Promesas Sobre El Bidet	11	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7GRyYewkhucLtxXM6HdMih	0.788	0.638	7	-9.457	0	0.0291	0.536	0.000133	0.124	0.544	111.45	167120	4	spotify:track:7GRyYewkhucLtxXM6HdMih	https://api.spotify.com/v1/audio-analysis/7GRyYewkhucLtxXM6HdMih
Superhéroes	12	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	2K4MyKMlzZrNLaynsQWL0e	0.555	0.69	7	-8.495	1	0.0832	0.265	5.5e-05	0.103	0.427	79.753	268893	4	spotify:track:2K4MyKMlzZrNLaynsQWL0e	https://api.spotify.com/v1/audio-analysis/2K4MyKMlzZrNLaynsQWL0e
No Te Animás A Despegar	13	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	10pmHhkZrD9EIXSqisx1Wp	0.522	0.488	0	-10.518	0	0.0382	0.0201	0.0333	0.116	0.0395	129.955	246240	4	spotify:track:10pmHhkZrD9EIXSqisx1Wp	https://api.spotify.com/v1/audio-analysis/10pmHhkZrD9EIXSqisx1Wp
Bancate Ese Defecto	14	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7EIwJtXvjQ2f6GbCG7zhMQ	0.638	0.733	0	-8.488	1	0.0381	0.33	0.136	0.13	0.748	92.03	298773	4	spotify:track:7EIwJtXvjQ2f6GbCG7zhMQ	https://api.spotify.com/v1/audio-analysis/7EIwJtXvjQ2f6GbCG7zhMQ
Chicas Muertas	15	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7FHD4cBEbfp1hFrd0BSA9F	0.666	0.63	0	-7.282	1	0.442	0.195	0.00117	0.317	0.832	147.729	133520	4	spotify:track:7FHD4cBEbfp1hFrd0BSA9F	https://api.spotify.com/v1/audio-analysis/7FHD4cBEbfp1hFrd0BSA9F
Cinema Verité	16	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3dSGYEAgBj8KF0HnzXskMo	0.261	0.276	5	-10.705	1	0.0281	0.935	0.372	0.274	0.0745	103.908	295093	4	spotify:track:3dSGYEAgBj8KF0HnzXskMo	https://api.spotify.com/v1/audio-analysis/3dSGYEAgBj8KF0HnzXskMo
Plateado Sobre Plateado (Huellas En El Mar)	17	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	4YlLId9fH4zmcg9hVKH50I	0.642	0.672	9	-9.168	0	0.0401	0.24	0.00738	0.102	0.345	133.31	299973	4	spotify:track:4YlLId9fH4zmcg9hVKH50I	https://api.spotify.com/v1/audio-analysis/4YlLId9fH4zmcg9hVKH50I
Rap Del Exilio	18	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	07Zb36bptZUfyNOaKoMrG6	0.604	0.817	2	-7.851	1	0.121	0.408	0.000148	0.0628	0.64	116.965	129427	4	spotify:track:07Zb36bptZUfyNOaKoMrG6	https://api.spotify.com/v1/audio-analysis/07Zb36bptZUfyNOaKoMrG6
Transatlántico Art Deco	19	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	6lG6NIx69MMkUWbgIiitM8	0.57	0.169	2	-13.07	0	0.0391	0.781	0.25	0.0701	0.333	121.505	210573	5	spotify:track:6lG6NIx69MMkUWbgIiitM8	https://api.spotify.com/v1/audio-analysis/6lG6NIx69MMkUWbgIiitM8
Eiti Leda - Live	20	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	02OBnFqqRA93c8Hg5RB1c7	0.31	0.668	11	-7.384	1	0.0451	0.61	6.82e-06	0.322	0.199	120.76	396413	4	spotify:track:02OBnFqqRA93c8Hg5RB1c7	https://api.spotify.com/v1/audio-analysis/02OBnFqqRA93c8Hg5RB1c7
El Aguante	1	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	20YGP4Rz7hPIBnntRbKwKi	0.569	0.641	9	-8.19	1	0.0524	0.278	0.0135	0.523	0.389	114.581	207133	4	spotify:track:20YGP4Rz7hPIBnntRbKwKi	https://api.spotify.com/v1/audio-analysis/20YGP4Rz7hPIBnntRbKwKi
